fips2010,fmr0_17,fmr1_17,fmr2_17,fmr3_17,fmr4_17,fmr_0_22,fmr_1_22,fmr_2_22,fmr_3_22,fmr_4_22,metro_code,metro
503599999,631,707,835,1137,1331,694,792,912,1219,1404,METRO32820M32820,1
503799999,501,504,670,849,924,519,532,700,926,1198,NCNTY05037N05037,0
503999999,457,460,611,869,872,481,493,649,922,928,NCNTY05039N05039,0
504199999,457,460,611,834,891,481,499,649,870,1084,NCNTY05041N05041,0
504399999,462,465,618,825,852,494,507,667,847,954,NCNTY05043N05043,0
504599999,581,673,814,1096,1304,706,728,833,1118,1330,METRO30780M30780,1
504799999,457,460,611,764,891,505,547,649,806,1015,METRO22900M05047,1
504999999,457,460,611,847,850,432,493,649,877,1111,NCNTY05049N05049,0
505199999,526,576,765,963,1150,589,613,807,1006,1352,METRO26300M26300,1
505399999,442,539,622,905,1096,627,647,739,923,1002,METRO30780N05053,1
505599999,512,532,658,868,1071,513,607,692,983,1056,NCNTY05055N05055,0
505799999,477,508,613,824,845,516,530,697,867,1131,NCNTY05057N05057,0
505999999,505,563,649,837,997,478,511,672,881,1109,NCNTY05059N05059,0
506199999,388,460,611,781,938,456,536,649,816,880,NCNTY05061N05061,0
506399999,457,460,611,772,902,481,493,649,823,880,NCNTY05063N05063,0
506599999,476,486,611,836,897,481,493,649,837,880,NCNTY05065N05065,0
506799999,388,460,611,764,928,490,493,649,802,928,NCNTY05067N05067,0
506999999,429,509,659,824,1002,563,578,760,950,1097,METRO38220M38220,1
507199999,477,480,638,815,879,493,505,665,883,902,NCNTY05071N05071,0
507399999,457,460,611,788,929,481,493,649,808,928,NCNTY05073N05073,0
507599999,473,476,611,822,903,481,493,649,849,1007,NCNTY05075N05075,0
507799999,457,460,611,764,910,481,493,649,922,928,NCNTY05077N05077,0
507999999,429,509,659,824,1002,563,578,760,950,1097,METRO38220M38220,1
508199999,435,460,611,764,850,490,493,649,922,1111,METRO45500N05081,1
508399999,484,497,611,867,925,444,570,649,894,899,NCNTY05083N05083,0
508599999,581,673,814,1096,1304,706,728,833,1118,1330,METRO30780M30780,1
508799999,546,578,748,1079,1318,658,695,865,1229,1481,METRO22220M22220,1
508999999,424,465,611,780,1067,482,495,651,805,917,NCNTY05089N05089,0
509199999,502,573,720,920,1012,669,670,838,1046,1344,METRO45500M45500,1
509399999,467,470,625,813,861,476,505,649,850,880,NCNTY05093N05093,0
509599999,459,462,611,765,1077,432,493,649,881,884,NCNTY05095N05095,0
509799999,457,460,611,764,891,481,570,649,916,1111,NCNTY05097N05097,0
509999999,460,463,615,811,848,536,550,724,895,1035,NCNTY05099N05099,0
510199999,457,460,611,860,891,481,493,649,862,928,NCNTY05101N05101,0
510399999,505,530,611,822,983,560,567,649,877,880,NCNTY05103N05103,0
510599999,581,673,814,1096,1304,706,728,833,1118,1330,METRO30780M30780,1
510799999,457,460,611,889,1077,432,493,649,920,1111,NCNTY05107N05107,0
510999999,505,530,611,764,842,521,524,649,838,1018,NCNTY05109N05109,0
511199999,490,493,632,866,937,490,493,649,802,894,METRO27860N05111,1
511399999,457,460,611,810,994,441,505,664,821,1048,NCNTY05113N05113,0
511599999,490,494,645,917,1113,458,539,690,975,1020,NCNTY05115N05115,0
511799999,460,463,611,875,1077,487,500,658,813,941,NCNTY05117N05117,0
511999999,581,673,814,1096,1304,706,728,833,1118,1330,METRO30780M30780,1
512199999,457,460,611,764,891,542,545,649,873,1111,NCNTY05121N05121,0
512399999,476,484,611,889,1077,505,508,649,922,1016,NCNTY05123N05123,0
512599999,581,673,814,1096,1304,706,728,833,1118,1330,METRO30780M30780,1
512799999,457,460,611,764,891,481,493,649,811,928,NCNTY05127N05127,0
512999999,476,523,611,877,891,481,497,649,852,928,NCNTY05129N05129,0
513199999,493,511,679,901,1100,559,562,740,1031,1165,METRO22900M22900,1
513399999,457,460,611,764,842,481,570,649,843,909,NCNTY05133N05133,0
513599999,388,460,611,837,883,471,511,649,802,1001,NCNTY05135N05135,0
513799999,462,465,618,792,852,481,493,649,893,928,NCNTY05137N05137,0
513999999,542,553,670,838,1017,586,594,680,966,1035,NCNTY05139N05139,0
514199999,457,460,611,873,884,461,517,680,841,922,NCNTY05141N05141,0
514399999,546,578,748,1079,1318,658,695,865,1229,1481,METRO22220M22220,1
514599999,465,468,622,891,1081,448,538,675,926,1155,NCNTY05145N05145,0
514799999,418,460,611,764,867,481,493,649,814,928,NCNTY05147N05147,0
514999999,457,460,611,889,961,533,536,649,865,939,NCNTY05149N05149,0
600199999,1435,1723,2173,3017,3477,1538,1854,2274,3006,3578,METRO41860MM5775,1
600399999,586,637,846,1209,1374,725,822,1073,1524,1705,NCNTY06003N06003,0
600599999,701,761,1012,1468,1630,920,926,1148,1631,1965,NCNTY06005N06005,0
600799999,656,729,923,1344,1614,826,895,1177,1662,2015,METRO17020M17020,1
600999999,600,665,867,1262,1528,739,857,1094,1554,1785,NCNTY06009N06009,0
601199999,522,712,822,1197,1356,713,717,944,1341,1506,NCNTY06011N06011,0
601399999,1435,1723,2173,3017,3477,1538,1854,2274,3006,3578,METRO41860MM5775,1
601599999,735,739,890,1291,1566,651,831,980,1355,1677,NCNTY06015N06015,0
601799999,720,821,1036,1508,1825,1108,1228,1543,2192,2625,METRO40900M40900,1
601999999,670,709,887,1258,1470,899,904,1137,1607,1847,METRO23420M23420,1
602199999,537,583,775,1049,1068,627,717,944,1167,1280,NCNTY06021N06021,0
602399999,689,775,1026,1481,1723,741,862,1112,1580,1903,NCNTY06023N06023,0
602599999,522,626,822,1123,1434,716,815,1065,1486,1793,METRO20940M20940,1
602799999,704,708,878,1278,1338,754,874,1077,1530,1712,NCNTY06027N06027,0
602999999,623,650,844,1222,1470,763,772,1013,1439,1734,METRO12540M12540,1
603199999,619,623,803,1133,1296,924,930,1162,1651,1799,METRO25260M25260,1
603399999,608,702,915,1332,1388,678,776,1021,1450,1544,NCNTY06033N06033,0
603599999,635,690,917,1273,1616,623,712,937,1331,1372,NCNTY06035N06035,0
603799999,988,1195,1545,2079,2303,1384,1604,2044,2693,2933,METRO31080MM4480,1
603999999,667,672,893,1278,1469,913,919,1198,1702,1870,METRO31460M31460,1
604199999,1915,2411,3018,3927,4829,2115,2631,3198,4111,4473,METRO41860MM7360,1
604399999,598,728,864,1143,1411,718,808,1063,1423,1819,NCNTY06043N06043,0
604599999,706,776,1031,1460,1590,945,954,1245,1729,2131,NCNTY06045N06045,0
604799999,522,602,776,1125,1355,766,914,1120,1591,1917,METRO32900M32900,1
604999999,472,575,681,991,1192,605,609,801,1047,1273,NCNTY06049N06049,0
605199999,783,895,1190,1489,1933,1009,1045,1319,1829,2096,NCNTY06051N06051,0
605399999,950,1133,1417,2063,2206,1533,1616,1967,2794,3081,METRO41500M41500,1
605599999,1014,1228,1598,2326,2593,1438,1645,2164,2924,2935,METRO34900M34900,1
605799999,830,985,1309,1906,2306,921,993,1307,1857,2037,NCNTY06057N06057,0
605999999,1257,1436,1813,2531,2760,1716,1905,2324,3178,3674,METRO31080MM5945,1
606199999,720,821,1036,1508,1825,1108,1228,1543,2192,2625,METRO40900M40900,1
606399999,575,720,831,1099,1278,608,716,915,1300,1566,NCNTY06063N06063,0
606599999,800,957,1197,1682,2072,1062,1202,1509,2065,2542,METRO40140M40140,1
606799999,720,821,1036,1508,1825,1108,1228,1543,2192,2625,METRO40900M40900,1
606999999,1019,1133,1490,2169,2625,1096,1253,1649,2342,2822,METRO41940N06069,1
607199999,800,957,1197,1682,2072,1062,1202,1509,2065,2542,METRO40140M40140,1
607399999,1212,1342,1741,2507,3068,1394,1542,1979,2748,3365,METRO41740M41740,1
607599999,1915,2411,3018,3927,4829,2115,2631,3198,4111,4473,METRO41860MM7360,1
607799999,617,733,967,1408,1704,891,992,1305,1854,2234,METRO44700M44700,1
607999999,887,1011,1309,1906,2289,1308,1436,1890,2685,3047,METRO42020M42020,1
608199999,1915,2411,3018,3927,4829,2115,2631,3198,4111,4473,METRO41860MM7360,1
608399999,1131,1323,1555,2128,2483,1847,2124,2478,3266,3733,METRO42200M42200,1
608599999,1507,1773,2220,3078,3545,2145,2418,2868,3687,4213,METRO41940M41940,1
608799999,1160,1375,1828,2425,2723,2085,2385,3138,4000,4458,METRO42100M42100,1
608999999,657,688,892,1298,1572,834,954,1255,1783,2148,METRO39820M39820,1
609199999,797,866,1151,1440,1869,754,855,1114,1593,1767,NCNTY06091N06091,0
609399999,516,612,814,1136,1328,682,701,922,1310,1358,NCNTY06093N06093,0
609599999,803,1002,1252,1823,2206,1232,1408,1677,2382,2870,METRO46700M46700,1
609799999,1047,1213,1572,2288,2770,1373,1549,2038,2851,3163,METRO42220M42220,1
609999999,652,726,938,1340,1620,936,1001,1250,1761,2063,METRO33700M33700,1
610199999,663,679,886,1290,1561,920,926,1173,1666,2008,METRO49700M49700,1
610399999,570,619,823,1130,1134,682,722,950,1270,1495,NCNTY06103N06103,0
610599999,608,612,813,1177,1433,592,670,877,1246,1394,NCNTY06105N06105,0
610799999,663,668,873,1265,1452,746,764,1005,1405,1629,METRO47300M47300,1
610999999,615,729,969,1302,1477,752,860,1132,1556,1938,NCNTY06109N06109,0
611199999,1118,1326,1762,2510,2999,1507,1792,2218,3101,3655,METRO37100M37100,1
611399999,872,884,1175,1672,2070,1212,1280,1684,2353,2843,METRO40900MM9270,1
611599999,663,679,886,1290,1561,920,926,1173,1666,2008,METRO49700M49700,1
800199999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
800399999,568,572,715,1041,1096,731,736,968,1210,1657,NCNTY08003N08003,0
800599999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
800799999,619,623,808,1104,1201,881,901,1185,1529,2028,NCNTY08007N08007,0
800999999,563,590,681,991,1044,602,606,757,1075,1216,NCNTY08009N08009,0
801199999,513,516,686,858,946,686,690,877,1084,1189,NCNTY08011N08011,0
801399999,905,1021,1240,1763,2065,1284,1449,1748,2352,2786,METRO14500M14500,1
801499999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
801599999,571,575,764,1112,1143,714,943,1074,1360,1725,NCNTY08015N08015,0
801799999,509,512,681,852,1020,572,575,757,1075,1216,NCNTY08017N08017,0
801999999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
802199999,563,590,681,918,939,612,616,811,1065,1105,NCNTY08021N08021,0
802399999,522,525,681,852,1044,722,727,908,1122,1458,NCNTY08023N08023,0
802599999,509,512,681,852,1067,754,759,948,1281,1286,NCNTY08025N08025,0
802799999,522,525,681,991,1200,747,752,990,1224,1590,NCNTY08027N08027,0
802999999,624,628,835,1144,1316,820,825,1086,1391,1473,NCNTY08029N08029,0
803199999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
803399999,563,590,681,991,1044,727,731,914,1298,1468,NCNTY08033N08033,0
803599999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
803799999,797,1009,1256,1571,2201,1292,1477,1944,2403,2636,NCNTY08037N08037,0
803999999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
804199999,603,737,950,1383,1674,885,1033,1302,1849,2229,METRO17820M17820,1
804399999,554,557,709,1011,1146,769,774,1019,1447,1533,NCNTY08043N08043,0
804599999,762,767,1019,1405,1766,1094,1101,1387,1865,2374,NCNTY08045N08045,0
804799999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
804999999,598,709,943,1291,1524,850,1076,1279,1610,2189,NCNTY08049N08049,0
805199999,508,620,800,1070,1342,934,940,1198,1700,2050,NCNTY08051N08051,0
805399999,578,581,754,1053,1156,791,818,932,1244,1497,NCNTY08053N08053,0
805599999,522,525,681,976,1044,739,744,979,1210,1572,NCNTY08055N08055,0
805799999,565,568,737,922,1130,717,721,882,1196,1387,NCNTY08057N08057,0
805999999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
806199999,594,598,775,970,1068,681,686,857,1059,1376,NCNTY08061N08061,0
806399999,522,525,681,852,1158,754,759,999,1249,1604,NCNTY08063N08063,0
806599999,649,654,869,1087,1332,813,841,958,1361,1539,NCNTY08065N08065,0
806799999,706,786,967,1408,1607,1132,1240,1413,1966,2346,NCNTY08067N08067,0
806999999,719,817,996,1450,1755,1084,1143,1421,2019,2419,METRO22660M22660,1
807199999,530,597,793,1085,1244,653,747,983,1349,1484,NCNTY08071N08071,0
807399999,531,535,681,903,1044,786,791,989,1242,1693,NCNTY08073N08073,0
807599999,551,555,702,991,1097,735,739,973,1382,1504,NCNTY08075N08075,0
807799999,588,601,799,1163,1408,682,781,1026,1457,1756,METRO24300M24300,1
807999999,522,525,681,928,1044,902,907,1134,1513,1821,NCNTY08079N08079,0
808199999,588,592,727,1051,1138,767,772,1016,1256,1378,NCNTY08081N08081,0
808399999,563,590,681,991,1200,765,812,1068,1320,1574,NCNTY08083N08083,0
808599999,595,599,796,1156,1196,772,777,1022,1452,1548,NCNTY08085N08085,0
808799999,511,515,681,941,1007,715,788,1037,1373,1617,NCNTY08087N08087,0
808999999,528,532,707,884,975,703,708,931,1186,1515,NCNTY08089N08089,0
809199999,683,830,1076,1524,1650,1169,1176,1548,1914,2294,NCNTY08091N08091,0
809399999,844,1031,1305,1896,2196,1236,1364,1659,2226,2501,METRO19740M19740,1
809599999,509,512,681,852,1044,774,779,973,1230,1319,NCNTY08095N08095,0
809799999,1014,1203,1599,2000,2204,1230,1435,1851,2576,2841,NCNTY08097N08097,0
809999999,544,548,681,891,1009,687,692,906,1120,1437,NCNTY08099N08099,0
810199999,599,603,802,1149,1305,783,800,1052,1377,1638,METRO39380M39380,1
810399999,564,568,736,1038,1042,751,756,995,1302,1349,NCNTY08103N08103,0
810599999,563,590,681,951,1135,689,693,866,1230,1391,NCNTY08105N08105,0
810799999,930,935,1135,1614,1740,1210,1218,1602,1980,2742,NCNTY08107N08107,0
810999999,509,512,681,939,1044,676,681,896,1108,1215,NCNTY08109N08109,0
811199999,808,813,1054,1472,1616,902,907,1134,1513,1821,NCNTY08111N08111,0
811399999,826,980,1302,1629,1892,1112,1296,1673,2137,2687,NCNTY08113N08113,0
811599999,509,512,681,901,939,642,664,757,936,1296,NCNTY08115N08115,0
811799999,954,961,1277,1598,1958,1340,1577,1797,2553,2886,NCNTY08117N08117,0
811999999,697,779,1003,1425,1767,817,962,1229,1746,2104,METRO17820N08119,1
812199999,563,590,681,968,1044,808,836,952,1177,1291,NCNTY08121N08121,0
812399999,599,693,897,1306,1581,897,990,1272,1801,2022,METRO24540M24540,1
812599999,509,512,681,991,1120,763,768,1011,1338,1371,NCNTY08125N08125,0
900104720,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900108070,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900108980,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900118500,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900118850,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900123890,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900126620,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900133620,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900148620,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900150580,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900150860,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900152980,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900156060,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900163480,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900163970,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900168170,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900168310,888,1103,1377,1723,2161,1203,1412,1810,2291,2487,METRO14860MM1930,1
900173070,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900174190,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900177200,834,990,1243,1572,1878,911,1101,1371,1765,2094,METRO14860MM1160,1
900183430,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900183500,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900186370,1242,1539,1958,2485,2934,1520,1855,2230,2757,3056,METRO14860MM8040,1
900302060,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900304300,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900305910,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900308490,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900310100,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900312270,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900322070,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900322630,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900324800,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900325990,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900327600,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900331240,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900332640,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900337070,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900337140,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900344700,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900345820,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900350440,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900352140,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900360120,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900365370,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900368940,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900370550,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900371390,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900374540,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900382590,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900384900,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900387000,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900387070,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900502760,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900504930,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900508210,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900510940,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900516050,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900517240,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900532290,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900537280,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900540290,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900543370,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900549460,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900551350,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900552630,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900553470,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900554030,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900560750,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900565930,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900566420,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900567960,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900575730,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900576570,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900579510,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900579720,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900580490,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900586440,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900587910,695,868,1095,1400,1509,850,981,1280,1582,1736,NCNTY09005N09005,0
900714300,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900715350,886,1029,1367,1990,2051,957,1101,1441,2047,2466,METRO25540MM5480,1
900718080,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900719130,886,1029,1367,1990,2051,957,1101,1441,2047,2466,METRO25540MM5480,1
900720810,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900722280,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900722490,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900726270,886,1029,1367,1990,2051,957,1101,1441,2047,2466,METRO25540MM5480,1
900735230,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900740710,886,1029,1367,1990,2051,957,1101,1441,2047,2466,METRO25540MM5480,1
900747080,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900747360,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900757320,886,1029,1367,1990,2051,957,1101,1441,2047,2466,METRO25540MM5480,1
900761800,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
900781680,886,1029,1367,1990,2051,957,1101,1441,2047,2466,METRO25540MM5480,1
900901220,986,1046,1295,1620,1897,967,1224,1456,1800,2492,METRO35300MM1160,1
900903250,986,1046,1295,1620,1897,967,1224,1456,1800,2492,METRO35300MM1160,1
900904580,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900907310,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900914160,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900919550,986,1046,1295,1620,1897,967,1224,1456,1800,2492,METRO35300MM1160,1
900922910,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900934950,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900935650,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900944560,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900946520,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900946940,631,801,994,1244,1394,791,960,1190,1485,1749,METRO35300MM8880,1
900947535,986,1046,1295,1620,1897,967,1224,1456,1800,2492,METRO35300MM1160,1
900949950,631,801,994,1244,1394,791,960,1190,1485,1749,METRO35300MM8880,1
900952070,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900953890,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900954870,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900957600,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900958300,986,1046,1295,1620,1897,967,1224,1456,1800,2492,METRO35300MM1160,1
900962290,631,801,994,1244,1394,791,960,1190,1485,1749,METRO35300MM8880,1
900967610,986,1046,1295,1620,1897,967,1224,1456,1800,2492,METRO35300MM1160,1
900969640,631,801,994,1244,1394,791,960,1190,1485,1749,METRO35300MM8880,1
900978740,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900980070,631,801,994,1244,1394,791,960,1190,1485,1749,METRO35300MM8880,1
900982870,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
900987560,631,801,994,1244,1394,791,960,1190,1485,1749,METRO35300MM8880,1
900987700,968,1093,1325,1708,2013,1048,1186,1447,1789,1995,METRO35300MM5480,1
901106820,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901115910,809,865,1150,1452,1699,876,1035,1318,1869,2256,METRO35980MM3280,1
901123400,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901129910,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901133900,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901134250,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901142390,809,865,1150,1452,1699,876,1035,1318,1869,2256,METRO35980MM3280,1
901142600,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901143230,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901144210,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901148900,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901152350,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901155500,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901156270,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901157040,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901162150,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901166210,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901171670,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901173770,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901178600,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901180280,748,832,1077,1440,1645,833,1006,1254,1616,2102,METRO35980M35980,1
901301080,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901306260,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901316400,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901317800,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901325360,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901337910,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901344910,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901369220,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901372090,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901376290,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
901377830,782,971,1212,1516,1707,865,1054,1302,1609,1907,METRO25540M25540,1
